uID,variable,factor,.id,source,haus1.1,haus1.1t_1,haus1.2,haus2.1,haus2.1t_1,haus2.2,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
4653,No,GreaterGood,ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,59.515,2,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Hauser|Kay|Alter|Huang|Bauer|Anderson|Ross.Slate1|VanLange|Miyamoto|Graham|Critcher,ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,2,Secondary,all,TRUE
4657,No,GreaterGood,ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,39.654,2,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Critcher|VanLange|Hauser|Graham|Huang|Anderson|Bauer|Kay|Miyamoto|Ross.Slate1|Alter,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood,4,Secondary,all,TRUE
4659,Yes,GreaterGood,ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,1,81.305,2,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Graham|Anderson|Kay|Ross.Slate1|VanLange|Rottenstrich|Bauer|Alter|Critcher|Huang|Miyamoto,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood,1,Secondary,all,TRUE
4334,Yes,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,54.682,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Anderson|Ross.Slate1|Inbar|Graham|Critcher|Bauer|Alter|VanLange|Miyamoto|Rottenstrich|Huang|Hauser,ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five,13,Secondary,all,TRUE
4335,No,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,9.946,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Huang|Bauer|Miyamoto|Critcher|Hauser|Kay|Anderson|Ross.Slate1|Rottenstrich|Graham|Inbar|Alter,ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five,6,Secondary,all,TRUE
4339,No,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,65.601,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Ross.Slate1|VanLange|Alter|Miyamoto|Anderson|Inbar|Rottenstrich|Huang|Graham|Kay|Critcher|Hauser,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five,13,Secondary,all,TRUE
4360,No,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,6.175,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Ross.Slate1|Miyamoto|Kay|Rottenstrich|Anderson|Alter|Hauser|Bauer|Critcher|Huang|VanLange|Inbar,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,8,Secondary,all,TRUE
4362,Yes,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,2.109,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Bauer|Anderson|Alter|Inbar|VanLange|Critcher|Hauser|Kay|Graham|Huang|Rottenstrich|Ross.Slate1,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE,8,Secondary,all,TRUE
4377,Yes,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,38.335,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Critcher|Ross.Slate1|Huang|Graham|Miyamoto|Alter|Inbar|Anderson|Hauser|Bauer|VanLange|Kay,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood,10,Secondary,all,TRUE
4380,No,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,37.254,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Huang|Hauser|Kay|Inbar|Alter|Anderson|Bauer|VanLange|Graham|Critcher|Ross.Slate1|Rottenstrich,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,3,Secondary,all,TRUE
4392,Yes,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,45.648,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Miyamoto|Inbar|Hauser|Critcher|Alter|Huang|Ross.Slate1|Rottenstrich|Anderson|Kay|Graham|Bauer,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection,4,Secondary,all,TRUE
4396,No,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,15.944,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Bauer|Kay|Anderson|Huang|Inbar|Miyamoto|Ross.Slate1|Critcher|VanLange|Graham|Hauser|Rottenstrich,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five,12,Secondary,all,TRUE
4404,No,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,39.775,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Critcher|Alter|Inbar|Rottenstrich|Huang|Bauer|Ross.Slate1|Graham|VanLange|Anderson|Kay|Hauser,ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),13,Secondary,all,TRUE
4425,Yes,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,47.284,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Kay|Rottenstrich|Critcher|VanLange|Inbar|Anderson|Hauser|Graham|Alter|Bauer|Miyamoto|Ross.Slate1,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,8,Secondary,all,TRUE
4426,Yes,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,4.343,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Graham|VanLange|Miyamoto|Anderson|Hauser|Kay|Alter|Inbar|Ross.Slate1|Rottenstrich|Huang|Bauer,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing,6,Secondary,all,TRUE
4437,No,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,0.997,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Kay|Rottenstrich|Alter|Inbar|Graham|Miyamoto|Anderson|VanLange|Hauser|Huang|Bauer|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE,10,Secondary,all,TRUE
4444,No,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,90.921,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Graham|Huang|Kay|Alter|VanLange|Bauer|Rottenstrich|Inbar|Hauser|Ross.Slate1|Anderson|Critcher,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection,10,Secondary,all,TRUE
4448,Yes,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,60.313,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Rottenstrich|Anderson|Kay|Alter|Huang|Bauer|Critcher|VanLange|Inbar|Graham|Ross.Slate1|Miyamoto,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,1,Secondary,all,TRUE
4455,No,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,76.344,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Rottenstrich|Inbar|Hauser|Miyamoto|Kay|Alter|Ross.Slate1|Bauer|Graham|Anderson|Critcher|Huang,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE,4,Secondary,all,TRUE
4456,No,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,67.548,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Ross.Slate1|Anderson|Critcher|Huang|Bauer|Miyamoto|VanLange|Inbar|Alter|Kay|Hauser|Rottenstrich,ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,12,Secondary,all,TRUE
4460,Yes,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,51.729,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Miyamoto|Kay|Alter|Huang|Bauer|Inbar|Hauser|Rottenstrich|Critcher|VanLange|Anderson|Graham,ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,8,Secondary,all,TRUE
4476,Yes,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,47.095,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Bauer|Ross.Slate1|Huang|Graham|Alter|VanLange|Inbar|Rottenstrich|Hauser|Miyamoto|Critcher|Anderson,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five,10,Secondary,all,TRUE
4480,Yes,SideEffect,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,0,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Ross.Slate1|VanLange|Alter|Graham|Hauser|Miyamoto|Rottenstrich|Bauer|Kay|Huang|Critcher|Anderson,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),6,Secondary,all,TRUE
4331,No,GreaterGood,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,46.005,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|VanLange|Bauer|Critcher|Ross.Slate1|Anderson|Miyamoto|Huang|Graham|Rottenstrich|Alter|Hauser|Kay,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection,12,Secondary,all,TRUE
4336,No,GreaterGood,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,46.562,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|VanLange|Inbar|Critcher|Alter|Huang|Graham|Hauser|Miyamoto|Kay|Bauer|Ross.Slate1|Rottenstrich,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),8,Secondary,all,TRUE
4340,No,GreaterGood,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,82.386,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Ross.Slate1|Critcher|Bauer|Hauser|Miyamoto|Anderson|Graham|Kay|Rottenstrich|Inbar|Huang|VanLange,ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),5,Secondary,all,TRUE
4364,Yes,GreaterGood,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,1,62.601,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Hauser|Miyamoto|Huang|Kay|Ross.Slate1|Anderson|Critcher|Graham|Alter|VanLange|Bauer|Rottenstrich,ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,2,Secondary,all,TRUE
4368,No,GreaterGood,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,14.406,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Alter|Critcher|Inbar|Anderson|VanLange|Hauser|Kay|Ross.Slate1|Bauer|Graham|Rottenstrich|Miyamoto,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),7,Secondary,all,TRUE
4372,No,GreaterGood,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,45.331,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Hauser|Rottenstrich|Graham|Miyamoto|Bauer|Alter|Huang|Anderson|Ross.Slate1|Critcher|Kay|VanLange,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood,2,Secondary,all,TRUE
4374,No,GreaterGood,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,89.546,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|VanLange|Inbar|Rottenstrich|Alter|Anderson|Ross.Slate1|Huang|Graham|Hauser|Kay|Critcher|Miyamoto,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five,10,Secondary,all,TRUE
4398,No,GreaterGood,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,43.48,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Huang|Critcher|Anderson|VanLange|Graham|Inbar|Alter|Miyamoto|Bauer|Kay|Ross.Slate1|Hauser,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five,13,Secondary,all,TRUE
4401,No,GreaterGood,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,77.962,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Bauer|Critcher|Kay|Ross.Slate1|Rottenstrich|Miyamoto|Alter|VanLange|Anderson|Inbar|Huang|Graham,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE,1,Secondary,all,TRUE
4403,No,GreaterGood,ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,31.061,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Graham|Inbar|Anderson|Huang|Rottenstrich|Kay|Ross.Slate1|Critcher|Hauser|Miyamoto|VanLange|Bauer,ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,10,Secondary,all,TRUE
