uID,variable,factor,.id,source,zav.dv.3,sex,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,zav.include.strict,zav.condition,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
1235,4,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,4,1,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Shafir|Tversky|Knobe|Hsee|Geissner|Zaval|Risen|Tversky.Gati|Zhong|Hauser|Gray|Norenzayan|Schwarz|Ross.Slate2|Savani,ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE,6,Global,NON-WEIRD,TRUE
1239,2,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,2,2,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Tversky|Gray|Hsee|Ross.Slate2|Knobe|Savani|Zaval|Risen|Tversky.Gati|Zhong|Shafir|Hauser|Geissner|Norenzayan|Schwarz,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing,7,Global,NON-WEIRD,TRUE
1252,3,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,3,2,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Risen|Tversky.Gati|Savani|Knobe|Gray|Zaval|Tversky|Geissner|Zhong|Hauser|Shafir|Schwarz|Hsee|Ross.Slate2|Norenzayan,ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,6,Global,NON-WEIRD,TRUE
1253,3,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,3,1,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Zhong|Geissner|Zaval|Hsee|Schwarz|Tversky|Savani|Gray|Norenzayan|Tversky.Gati|Shafir|Hauser|Ross.Slate2|Risen|Knobe,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE,3,Global,NON-WEIRD,TRUE
1254,3,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,3,1,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Schwarz|Zhong|Geissner|Savani|Tversky.Gati|Shafir|Gray|Tversky|Zaval|Knobe|Hsee|Ross.Slate2|Hauser|Risen|Norenzayan,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing,9,Global,NON-WEIRD,TRUE
1257,2,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,2,2,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Shafir|Knobe|Gray|Geissner|Zaval|Tversky.Gati|Risen|Tversky|Hsee|Zhong|Schwarz|Hauser|Ross.Slate2|Savani|Norenzayan,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five,5,Global,NON-WEIRD,TRUE
1271,4,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,4,1,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Knobe|Ross.Slate2|Risen|Zhong|Geissner|Schwarz|Zaval|Tversky|Shafir|Savani|Hauser|Norenzayan|Gray|Hsee|Tversky.Gati,ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood,7,Global,NON-WEIRD,TRUE
1368,3,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,3,2,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Knobe|Schwarz|Shafir|Tversky|Hauser|Tversky.Gati|Zaval|Geissner|Risen|Norenzayan|Hsee|Savani|Ross.Slate2|Zhong|Gray,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five,7,Global,NON-WEIRD,TRUE
1369,3,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,3,1,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Knobe|Norenzayan|Gray|Savani|Tversky|Tversky.Gati|Geissner|Hsee|Zaval|Hauser|Shafir|Risen|Schwarz|Ross.Slate2|Zhong,ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five,9,Global,NON-WEIRD,TRUE
1371,4,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,4,2,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Tversky|Geissner|Risen|Zaval|Hsee|Shafir|Knobe|Savani|Hauser|Ross.Slate2|Schwarz|Tversky.Gati|Gray|Zhong|Norenzayan,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection,4,Global,NON-WEIRD,TRUE
1393,3,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,3,2,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Hsee|Shafir|Ross.Slate2|Gray|Risen|Geissner|Tversky|Savani|Zaval|Zhong|Norenzayan|Hauser|Schwarz|Knobe|Tversky.Gati,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE,9,Global,NON-WEIRD,TRUE
1422,3,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,3,2,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Norenzayan|Zaval|Hauser|Risen|Hsee|Shafir|Zhong|Gray|Ross.Slate2|Tversky.Gati|Geissner|Schwarz|Savani|Knobe|Tversky,ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,2,Global,NON-WEIRD,TRUE
1432,3,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,3,1,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Norenzayan|Hauser|Tversky.Gati|Hsee|Zhong|Geissner|Shafir|Risen|Ross.Slate2|Knobe|Gray|Savani|Schwarz|Zaval|Tversky,ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five,14,Global,NON-WEIRD,TRUE
1441,3,Cold,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,3,4,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Hauser|Zaval|Gray|Norenzayan|Risen|Knobe|Geissner|Hsee|Zhong|Tversky.Gati|Ross.Slate2|Shafir|Tversky|Schwarz|Savani,ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing,2,Global,NON-WEIRD,TRUE
1526,2,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,2,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1528,3,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1554,2,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,2,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1556,3,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1558,3,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1577,2,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,2,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1588,4,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,4,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1616,3,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1626,3,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1644,4,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,4,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Zaval|Knobe|Savani|Ross.Slate2|Zhong|Geissner|Hauser|Risen|Hsee|Shafir|Gray|Tversky.Gati|Norenzayan|Schwarz|Tversky,ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,1,Global,NON-WEIRD,TRUE
1671,4,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,4,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Shafir|Zhong|Knobe|Ross.Slate2|Risen|Gray|Hauser|Schwarz|Zaval|Geissner|Hsee|Norenzayan|Tversky|Tversky.Gati|Savani,ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing,9,Global,NON-WEIRD,TRUE
1739,2,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,2,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Tversky.Gati|Knobe|Savani|Geissner|Hsee|Gray|Zhong|Ross.Slate2|Tversky|Risen|Zaval|Hauser|Schwarz|Shafir|Norenzayan,ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE,11,Global,NON-WEIRD,TRUE
1755,2,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,2,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Shafir|Schwarz|Risen|Tversky|Zhong|Knobe|Ross.Slate2|Tversky.Gati|Gray|Savani|Geissner|Hsee|Hauser|Norenzayan|Zaval,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood,15,Global,NON-WEIRD,TRUE
1764,3,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Geissner|Shafir|Hsee|Norenzayan|Savani|Zhong|Hauser|Zaval|Gray|Schwarz|Tversky.Gati|Risen|Tversky|Ross.Slate2|Knobe,ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,8,Global,NON-WEIRD,TRUE
1774,4,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,4,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Ross.Slate2|Shafir|Savani|Tversky|Risen|Zaval|Schwarz|Geissner|Hsee|Gray|Norenzayan|Hauser|Tversky.Gati|Knobe|Zhong,ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection,6,Global,NON-WEIRD,TRUE
1780,3,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Tversky|Geissner|Zaval|Norenzayan|Shafir|Zhong|Tversky.Gati|Savani|Knobe|Hsee|Risen|Hauser|Schwarz|Gray|Ross.Slate2,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE,3,Global,NON-WEIRD,TRUE
1812,3,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Ross.Slate2|Savani|Knobe|Shafir|Tversky|Tversky.Gati|Schwarz|Zhong|Hauser|Risen|Hsee|Gray|Zaval|Norenzayan|Geissner,ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE,13,Global,NON-WEIRD,TRUE
1838,3,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Shafir|Knobe|Hauser|Tversky|Risen|Hsee|Tversky.Gati|Savani|Norenzayan|Zaval|Schwarz|Ross.Slate2|Geissner|Gray|Zhong,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five,10,Global,NON-WEIRD,TRUE
1843,4,Cold,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,4,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Hauser|Zhong|Tversky.Gati|Norenzayan|Gray|Risen|Hsee|Ross.Slate2|Zaval|Geissner|Savani|Schwarz|Tversky|Shafir|Knobe,ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five,9,Global,NON-WEIRD,TRUE
1942,2,Cold,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,2,2,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Tversky.Gati|Ross.Slate2|Norenzayan|Hsee|Geissner|Shafir|Schwarz|Zaval|Hauser|Zhong|Gray|Risen|Knobe|Tversky|Savani,ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection,8,Global,NON-WEIRD,TRUE
1945,2,Cold,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,2,2,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Risen|Schwarz|Geissner|Hsee|Norenzayan|Ross.Slate2|Gray|Shafir|Tversky.Gati|Zaval|Hauser|Tversky|Knobe|Zhong|Savani,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing,10,Global,NON-WEIRD,TRUE
1968,2,Cold,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,2,2,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Tversky|Gray|Ross.Slate2|Shafir|Zaval|Norenzayan|Hauser|Savani|Schwarz|Zhong|Knobe|Geissner|Tversky.Gati|Risen|Hsee,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE,5,Global,NON-WEIRD,TRUE
1974,3,Cold,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,3,2,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Ross.Slate2|Risen|Tversky|Geissner|Gray|Shafir|Schwarz|Tversky.Gati|Norenzayan|Savani|Zhong|Zaval|Hsee|Hauser|Knobe,ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing,12,Global,NON-WEIRD,TRUE
1986,3,Cold,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,3,2,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Geissner|Shafir|Norenzayan|Gray|Ross.Slate2|Knobe|Hsee|Tversky.Gati|Zhong|Savani|Hauser|Schwarz|Risen|Tversky|Zaval,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,15,Global,NON-WEIRD,TRUE
1987,3,Cold,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,3,2,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Tversky.Gati|Zaval|Hsee|Zhong|Schwarz|Ross.Slate2|Geissner|Shafir|Gray|Tversky|Hauser|Risen|Knobe|Norenzayan|Savani,ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection,2,Global,NON-WEIRD,TRUE
1991,3,Cold,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,3,2,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Ross.Slate2|Gray|Knobe|Risen|Zaval|Hsee|Shafir|Tversky|Hauser|Schwarz|Geissner|Tversky.Gati|Zhong|Savani|Norenzayan,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing,5,Global,NON-WEIRD,TRUE
1993,2,Cold,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,2,1,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Norenzayan|Zhong|Ross.Slate2|Hsee|Tversky.Gati|Geissner|Schwarz|Hauser|Risen|Gray|Savani|Knobe|Zaval|Shafir|Tversky,ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection,13,Global,NON-WEIRD,TRUE
1994,3,Cold,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,3,2,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Gray|Risen|Geissner|Norenzayan|Schwarz|Shafir|Zhong|Hsee|Tversky|Ross.Slate2|Savani|Tversky.Gati|Hauser|Zaval|Knobe,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five,14,Global,NON-WEIRD,TRUE
1998,4,Cold,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,4,2,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Hsee|Schwarz|Norenzayan|Shafir|Risen|Tversky.Gati|Hauser|Knobe|Tversky|Zaval|Gray|Ross.Slate2|Zhong|Savani|Geissner,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five,10,Global,NON-WEIRD,TRUE
2001,3,Cold,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,3,1,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1,Tversky.Gati|Geissner|Ross.Slate2|Zhong|Zaval|Shafir|Savani|Hauser|Tversky|Schwarz|Knobe|Norenzayan|Gray|Risen|Hsee,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five,5,Global,NON-WEIRD,TRUE
