.id,source,haus1.1,haus1.1t_1,haus1.2,haus2.1,haus2.1t_1,haus2.2,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,uID,study.order,analysis.type,subset,case.include
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,41.408,2,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Miyamoto|Graham|Rottenstrich|Bauer|Kay|Hauser|Huang|Critcher|Alter|Ross.Slate1|VanLange,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood,4620,7,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,39.874,1,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Rottenstrich|Huang|Ross.Slate1|Graham|Hauser|Critcher|Alter|Bauer|VanLange|Kay|Miyamoto,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection,4621,6,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,117.76,2,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Alter|Critcher|Bauer|Huang|Miyamoto|Ross.Slate1|Graham|Anderson|Hauser|Kay|Rottenstrich,ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five,4622,10,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,25.474,2,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Bauer|Graham|Anderson|Kay|Miyamoto|Alter|Rottenstrich|VanLange|Huang|Ross.Slate1|Hauser,ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE,4623,12,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,36.918,2,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Huang|Anderson|VanLange|Rottenstrich|Graham|Bauer|Hauser|Ross.Slate1|Miyamoto|Critcher|Alter,ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,4624,8,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,39.843,1,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Miyamoto|Anderson|Alter|Hauser|Rottenstrich|Graham|VanLange|Ross.Slate1|Bauer|Huang|Kay,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood,4625,5,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,1,58.124,2,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Graham|Kay|VanLange|Rottenstrich|Ross.Slate1|Huang|Anderson|Bauer|Alter|Miyamoto|Critcher,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,4626,1,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,1,60.436,2,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Critcher|Rottenstrich|Anderson|Alter|Graham|Ross.Slate1|VanLange|Hauser|Bauer|Kay|Miyamoto,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE,4627,9,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,43.081,1,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Bauer|Alter|Ross.Slate1|Rottenstrich|Kay|Hauser|Graham|VanLange|Huang|Miyamoto|Anderson,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood,4628,7,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,63.947,1,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Alter|VanLange|Huang|Miyamoto|Anderson|Kay|Graham|Hauser|Critcher|Ross.Slate1|Bauer,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,4629,9,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,1,30.907,2,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Bauer|Graham|Kay|Huang|Anderson|Rottenstrich|Miyamoto|VanLange|Critcher|Hauser|Alter,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood,4630,11,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,56.368,2,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Rottenstrich|Bauer|Graham|Kay|Miyamoto|Huang|Hauser|Critcher|VanLange|Alter|Anderson,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five,4631,8,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,1,35.167,1,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Ross.Slate1|Huang|Anderson|VanLange|Critcher|Graham|Alter|Bauer|Kay|Rottenstrich|Miyamoto,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing,4632,1,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,2,48.634,2,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Critcher|Huang|Kay|Anderson|Rottenstrich|Ross.Slate1|Bauer|Graham|Miyamoto|VanLange|Alter,ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,4633,1,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,50.458,2,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Graham|Alter|Critcher|Anderson|VanLange|Ross.Slate1|Kay|Bauer|Hauser|Miyamoto|Huang,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing,4634,10,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,52.16,1,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Alter|VanLange|Miyamoto|Kay|Critcher|Rottenstrich|Graham|Hauser|Huang|Anderson|Ross.Slate1,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,4635,9,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,43.098,1,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Miyamoto|Rottenstrich|Anderson|Graham|Kay|Bauer|Hauser|VanLange|Huang|Ross.Slate1|Alter,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,4636,8,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,1,68.904,2,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Critcher|Hauser|Anderson|Bauer|Rottenstrich|Kay|Graham|Ross.Slate1|VanLange|Alter|Huang,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing,4637,3,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,1,43.725,2,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Graham|Kay|Ross.Slate1|Hauser|Miyamoto|Alter|Anderson|VanLange|Bauer|Rottenstrich|Critcher,ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood,4638,5,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,1,33.328,1,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Hauser|Rottenstrich|Huang|VanLange|Miyamoto|Graham|Kay|Anderson|Bauer|Critcher|Alter,ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five,4639,2,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,2,70.676,1,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Alter|Anderson|Miyamoto|Critcher|Hauser|Ross.Slate1|VanLange|Huang|Kay|Bauer|Graham,ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE,4640,6,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,37.801,2,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Hauser|Ross.Slate1|Bauer|Miyamoto|Critcher|Rottenstrich|VanLange|Kay|Huang|Graham|Alter,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection,4641,2,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,1,41.256,1,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Alter|Critcher|Bauer|VanLange|Hauser|Miyamoto|Huang|Rottenstrich|Ross.Slate1|Graham|Anderson,ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five,4642,6,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,2,63.267,1,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Rottenstrich|Miyamoto|Anderson|Graham|Kay|Huang|Bauer|VanLange|Alter|Critcher|Ross.Slate1,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,4643,1,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,2,65.553,2,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Kay|Bauer|Anderson|Critcher|Miyamoto|Huang|Graham|Rottenstrich|VanLange|Hauser|Alter,ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five,4644,11,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,1,71.017,2,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Ross.Slate1|Miyamoto|Huang|VanLange|Graham|Kay|Anderson|Rottenstrich|Alter|Bauer|Hauser,ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing,4645,12,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,2,15.866,1,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|VanLange|Graham|Miyamoto|Kay|Huang|Hauser|Bauer|Anderson|Alter|Rottenstrich|Ross.Slate1,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,4646,7,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,55.606,2,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Critcher|Alter|Rottenstrich|VanLange|Anderson|Graham|Huang|Ross.Slate1|Miyamoto|Bauer|Kay,ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five,4647,1,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,1,44.465,2,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Critcher|Miyamoto|Alter|Anderson|Bauer|Graham|Ross.Slate1|Rottenstrich|Kay|Hauser|Huang,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection,4648,11,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,1,29.466,1,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Critcher|Huang|VanLange|Ross.Slate1|Rottenstrich|Kay|Anderson|Miyamoto|Bauer|Alter|Hauser,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,4649,12,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,1,43.834,1,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Alter|Rottenstrich|Huang|Kay|Critcher|Ross.Slate1|VanLange|Bauer|Miyamoto|Anderson|Hauser,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five,4650,12,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,2,5.798,2,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Critcher|Graham|Kay|Anderson|Huang|VanLange|Alter|Rottenstrich|Bauer|Miyamoto|Hauser,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection,4651,12,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,2,127.569,1,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Ross.Slate1|Critcher|Alter|Miyamoto|VanLange|Rottenstrich|Bauer|Huang|Graham|Kay|Anderson,ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,4652,1,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,59.515,2,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Hauser|Kay|Alter|Huang|Bauer|Anderson|Ross.Slate1|VanLange|Miyamoto|Graham|Critcher,ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,4653,2,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,41.705,1,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Bauer|Huang|Critcher|Ross.Slate1|Rottenstrich|Hauser|VanLange|Alter|Anderson|Graham|Kay,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing,4654,7,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,1,28.166,2,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Critcher|Miyamoto|Graham|Kay|Anderson|Huang|Hauser|Bauer|Rottenstrich|VanLange|Alter,ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection,4655,8,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,36.814,1,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Anderson|Miyamoto|VanLange|Ross.Slate1|Hauser|Rottenstrich|Huang|Critcher|Graham|Kay|Bauer,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood,4656,6,Secondary,all,TRUE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,2,39.654,2,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Critcher|VanLange|Hauser|Graham|Huang|Anderson|Bauer|Kay|Miyamoto|Ross.Slate1|Alter,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood,4657,4,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,0,2,,,,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|VanLange|Rottenstrich|Critcher|Graham|Kay|Bauer|Miyamoto|Hauser|Huang|Anderson|Ross.Slate1,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing,4658,9,Secondary,all,FALSE
ML2_Slate1_UAEEng_Inlab_execution_legal_r.csv,aus,,,,1,81.305,2,aus,aus,aus,United Arab Emirates,"American University of Sharjah, United Arab Emirates",English,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Graham|Anderson|Kay|Ross.Slate1|VanLange|Rottenstrich|Bauer|Alter|Critcher|Huang|Miyamoto,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood,4659,1,Secondary,all,FALSE
