study.labels,source.Source,loc,dens,offset,offset_dens,offset_fix,offset_densN,tsize,relSize
"Incidental Disfluency (Alter et al., 2007)",unibelgrade,0.15135,0.0602619313451426,3,3.06026193134514,3.2,1,5,3.16666666666667
"Incidental Disfluency (Alter et al., 2007)",uva,-0.11822,0.299456259564147,3,3.29945625956415,3.2,1,5,3.16666666666667
"Incidental Disfluency (Alter et al., 2007)",vuamsterdam,0.02748,0.362861913071606,3,3.36286191307161,3.2,1,5,3.16666666666667
"Incidental Disfluency (Alter et al., 2007)",vuw,0.05109,0.309216464297249,3,3.30921646429725,3.2,2,5,3.33333333333333
"Incidental Disfluency (Alter et al., 2007)",washlee,-0.10604,0.346304563563337,3,3.34630456356334,3.2,2,5,3.33333333333333
"Incidental Disfluency (Alter et al., 2007)",wilfredlaur,-0.08725,0.40058339981084,3,3.40058339981084,3.2,2,5,3.33333333333333
"Incidental Disfluency (Alter et al., 2007)",williampat,0.1073,0.141189981982645,3,3.14118998198265,3.2,2,5,3.33333333333333
"Incidental Disfluency (Alter et al., 2007)",winchester,0.00051,0.414419040022476,3,3.41441904002248,3.2,2,5,3.33333333333333
"Incidental Disfluency (Alter et al., 2007)",wpi,0.0285,0.360739006780175,3,3.36073900678018,3.2,2,5,3.33333333333333
"Incidental Disfluency (Alter et al., 2007)",wroclaw,-0.18332,0.0955316728317284,3,3.09553167283173,3.2,2,5,3.33333333333333
"Incidental Disfluency (Alter et al., 2007)",zhejiang,-0.03148,0.4487939874189,3,3.4487939874189,3.2,1,5,3.16666666666667
"Structure & Goal Pursuit (Kay et al., 2014)",aus,-0.0023,0.440020275495294,4,4.44002027549529,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",badaniaon,-0.08155,0.374056510417419,4,4.37405651041742,4.2,1,6,4.16666666666667
"Structure & Goal Pursuit (Kay et al., 2014)",bc,-0.00331,0.440810561578016,4,4.44081056157802,4.2,1,6,4.16666666666667
"Structure & Goal Pursuit (Kay et al., 2014)",bilgi,-0.04523,0.436415746084259,4,4.43641574608426,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",brasilia,-0.13201,0.229245457942579,4,4.22924545794258,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",cas,0.00879,0.430992784071502,4,4.4309927840715,4.2,1,6,4.16666666666667
"Structure & Goal Pursuit (Kay et al., 2014)",doshisha,-0.07261,0.392032985190959,4,4.39203298519096,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",elte,-0.04455,0.437209673591146,4,4.43720967359115,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",hawaiion,-0.04181,0.440229245326202,4,4.4402292453262,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",hkust,0.06187,0.363704492901508,4,4.36370449290151,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",hunancomp,-0.09837,0.334765728371467,4,4.33476572837147,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",ithaca,0.03598,0.411086429344392,4,4.41108642934439,4.2,1,6,4.16666666666667
"Structure & Goal Pursuit (Kay et al., 2014)",johannesburg,-0.02676,0.449666573064443,4,4.44966657306444,4.2,1,6,4.16666666666667
"Structure & Goal Pursuit (Kay et al., 2014)",koc,-0.09064,0.353882271104452,4,4.35388227110445,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",lausanne,0.06216,0.362835291324171,4,4.36283529132417,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",marian,-0.09876,0.333749306846968,4,4.33374930684697,4.2,1,6,4.16666666666667
"Structure & Goal Pursuit (Kay et al., 2014)",mturk,-0.01107,0.446168210423983,4,4.44616821042398,4.2,3,6,4.5
"Structure & Goal Pursuit (Kay et al., 2014)",mturk_india,-0.05988,0.415029085454186,4,4.41502908545419,4.2,3,6,4.5
"Structure & Goal Pursuit (Kay et al., 2014)",navarra,0.19905,0.0366149969350371,4,4.03661499693504,4.2,1,6,4.16666666666667
"Structure & Goal Pursuit (Kay et al., 2014)",ntnu,0.09247,0.240489537606746,4,4.24048953760675,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",occid,-0.17189,0.10816135885024,4,4.10816135885024,4.2,1,6,4.16666666666667
"Structure & Goal Pursuit (Kay et al., 2014)",plu,0.04271,0.403823572964249,4,4.40382357296425,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",poitiers,0.07864,0.301446294865863,4,4.30144629486586,4.2,1,6,4.16666666666667
"Structure & Goal Pursuit (Kay et al., 2014)",potsdam,-0.10073,0.328520745732393,4,4.32852074573239,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",pscio,-0.13675,0.212918851607096,4,4.2129188516071,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",psuabington,0.0684,0.342073429784954,4,4.34207342978495,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",psumain,-0.06364,0.408566689426103,4,4.4085666894261,4.2,1,6,4.16666666666667
"Structure & Goal Pursuit (Kay et al., 2014)",purkyne,0.12931,0.113854318972279,4,4.11385431897228,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",sandiegosu,0.05887,0.372295753028802,4,4.3722957530288,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",santiagoon,-0.18276,0.0839193152767095,4,4.08391931527671,4.2,1,6,4.16666666666667
"Structure & Goal Pursuit (Kay et al., 2014)",swps,-0.00623,0.443005894110515,4,4.44300589411052,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",tamu,-0.10122,0.327201064881372,4,4.32720106488137,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",toronto,0.0607,0.367143937999203,4,4.3671439379992,4.2,3,6,4.5
"Structure & Goal Pursuit (Kay et al., 2014)",tufts,-0.02953,0.448892395885062,4,4.44889239588506,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",ubc,-0.1265,0.248224164774914,4,4.24822416477491,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",ucron,-0.05011,0.430104726840989,4,4.43010472684099,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",udd,0.05508,0.381854729186679,4,4.38185472918668,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",ufl,-0.05463,0.423475540286819,4,4.42347554028682,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",uiuc,-0.00976,0.445385812492189,4,4.44538581249219,4.2,3,6,4.5
"Structure & Goal Pursuit (Kay et al., 2014)",umich,0.03305,0.41358496835311,4,4.41358496835311,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",unam,-0.01942,0.449567929907476,4,4.44956792990748,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",unibelgrade,-0.12549,0.251678942804326,4,4.25167894280433,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",uva,0.01849,0.423765787995536,4,4.42376578799554,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",vuw,-0.0027,0.44033850694242,4,4.44033850694242,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",washlee,0.05401,0.384292724886442,4,4.38429272488644,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",wilfredlaur,-0.09541,0.34232742748876,4,4.34232742748876,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",williampat,0.04341,0.402917994101399,4,4.4029179941014,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",winchester,0.15015,0.0774615721997499,4,4.07746157219975,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",wpi,-0.03916,0.442795416965507,4,4.44279541696551,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",wroclaw,0.04628,0.398803331226151,4,4.39880333122615,4.2,2,6,4.33333333333333
"Structure & Goal Pursuit (Kay et al., 2014)",zhejiang,0.10504,0.188041172022822,4,4.18804117202282,4.2,2,6,4.33333333333333
"Priming Warmth (Zaval et al., 2014)",armstrong,-0.16842,0.267627264621779,5,5.26762726462178,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",aus2,-0.14584,0.30052134737019,5,5.30052134737019,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",bogota,0.10717,0.356163288387464,5,5.35616328838746,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",brookcuny,-0.07345,0.368913046939858,5,5.36891304693986,5.2,2,7,5.33333333333333
"Priming Warmth (Zaval et al., 2014)",carleton,0.11438,0.338322097324748,5,5.33832209732475,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",csunorthonline,-0.14686,0.299165452703214,5,5.29916545270321,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",fmkbelgrade,0.04494,0.44755970551021,5,5.44755970551021,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",georgefox,-0.05868,0.38153053950819,5,5.38153053950819,5.2,2,7,5.33333333333333
"Priming Warmth (Zaval et al., 2014)",hawaiion,-0.18078,0.247444380301583,5,5.24744438030158,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",jmu,0.13,0.297000466875636,5,5.29700046687564,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",kenyon,0.01938,0.447480151421847,5,5.44748015142185,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",krakowon,0.31219,0.074358352356257,5,5.07435835235626,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",kwazulu,-0.18543,0.239609649603329,5,5.23960964960333,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",louvain,0.06807,0.428850339322951,5,5.42885033932295,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",loyola,0.07947,0.412656195942544,5,5.41265619594254,5.2,2,7,5.33333333333333
"Priming Warmth (Zaval et al., 2014)",lse,-0.01278,0.425426206912227,5,5.42542620691223,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",mcdanielonline,-0.00488,0.432323928781691,5,5.43232392878169,5.2,2,7,5.33333333333333
"Priming Warmth (Zaval et al., 2014)",metu,0.31914,0.0721696251049075,5,5.07216962510491,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",moralsense,-0.08459,0.3599574955656,5,5.3599574955656,5.2,3,7,5.5
"Priming Warmth (Zaval et al., 2014)",mturk,0.10354,0.364749013683366,5,5.36474901368337,5.2,3,7,5.5
"Priming Warmth (Zaval et al., 2014)",mturk_india,0.03005,0.449892649778687,5,5.44989264977869,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",northumbria,0.08319,0.406420742319359,5,5.40642074231936,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",osnabruck,-0.02176,0.416952650762895,5,5.4169526507629,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",padua,0.07065,0.4256079479611,5,5.4256079479611,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",pascal,-0.12368,0.326255458650433,5,5.32625545865043,5.2,2,7,5.33333333333333
"Priming Warmth (Zaval et al., 2014)",psualtoona,-0.07057,0.371293230001725,5,5.37129323000173,5.2,2,7,5.33333333333333
"Priming Warmth (Zaval et al., 2014)",puc,0.29211,0.0780111647648292,5,5.07801116476483,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",queensland2,-0.24461,0.143016624208964,5,5.14301662420896,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",ritonline,0.12349,0.314563315206272,5,5.31456331520627,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",salford,0.08941,0.394963587315667,5,5.39496358731567,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",seznam,0.04475,0.447638277062348,5,5.44763827706235,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",seznamon,-0.0029,0.43394652467316,5,5.43394652467316,5.2,2,7,5.33333333333333
"Priming Warmth (Zaval et al., 2014)",simmons,-0.10333,0.344895122588878,5,5.34489512258888,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",swps,-0.37507,0.0350602788434898,5,5.03506027884349,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",tamu,-0.13121,0.318246965782315,5,5.31824696578232,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",tamucc,-0.0141,0.424219294436669,5,5.42421929443667,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",tilburg,-0.27506,0.103477663650572,5,5.10347766365057,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",tilburgcaf,0,0.436218052145619,5,5.43621805214562,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",ulatina,-0.0505,0.389000572269155,5,5.38900057226916,5.2,2,7,5.33333333333333
"Priming Warmth (Zaval et al., 2014)",umich,0.1853,0.156716443365068,5,5.15671644336507,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",unswonline,-0.23956,0.150411547989463,5,5.15041154798946,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",vcu,0.00746,0.441429212518766,5,5.44142921251877,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",vuw,0.04595,0.447142035680424,5,5.44714203568042,5.2,1,7,5.16666666666667
"Priming Warmth (Zaval et al., 2014)",westernkentucky,0.16793,0.195917079335428,5,5.19591707933543,5.2,2,7,5.33333333333333
"Priming Warmth (Zaval et al., 2014)",yale,-0.14023,0.307663057198441,5,5.30766305719844,5.2,3,7,5.5
"SMS & Well-Being (Anderson et al., 2012)",aus,0.04748,0.344351411450653,6,6.34435141145065,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",bc,-0.12185,0.223033689978238,6,6.22303368997824,6.2,1,8,6.16666666666667
"SMS & Well-Being (Anderson et al., 2012)",bilgi,0.00447,0.401361394123567,6,6.40136139412357,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",brasilia,-0.0365,0.44939241950118,6,6.44939241950118,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",cas,0.06861,0.292290604087409,6,6.29229060408741,6.2,1,8,6.16666666666667
"SMS & Well-Being (Anderson et al., 2012)",doshisha,-0.04234,0.44415614856101,6,6.44415614856101,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",eindhoven,0.01674,0.387179826501146,6,6.38717982650115,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",elte,-0.00995,0.423081348331712,6,6.42308134833171,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",hawaiion,-0.00187,0.410264617528298,6,6.4102646175283,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",hkust,-0.1196,0.223703155626706,6,6.22370315562671,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",hunancomp,0.06123,0.312303529220842,6,6.31230352922084,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",ithaca,-0.13688,0.214123861460769,6,6.21412386146077,6.2,1,8,6.16666666666667
"SMS & Well-Being (Anderson et al., 2012)",johannesburg,-0.15953,0.170263945202058,6,6.17026394520206,6.2,1,8,6.16666666666667
"SMS & Well-Being (Anderson et al., 2012)",koc,0.04533,0.348594113907831,6,6.34859411390783,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",lausanne,-0.03186,0.449744079117329,6,6.44974407911733,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",leuven,0.01908,0.384715330472678,6,6.38471533047268,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",lundon,0.06884,0.291642599726184,6,6.29164259972618,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",marian,-0.05376,0.416729983992092,6,6.41672998399209,6.2,1,8,6.16666666666667
"SMS & Well-Being (Anderson et al., 2012)",mturk,0.12005,0.143725538176172,6,6.14372553817617,6.2,3,8,6.5
"SMS & Well-Being (Anderson et al., 2012)",mturk_india,-0.02464,0.444693215349621,6,6.44469321534962,6.2,3,8,6.5
"SMS & Well-Being (Anderson et al., 2012)",navarra,0.26703,0.0414304320981978,6,6.0414304320982,6.2,1,8,6.16666666666667
"SMS & Well-Being (Anderson et al., 2012)",ntnu,0.02065,0.383060223649569,6,6.38306022364957,6.2,1,8,6.16666666666667
"SMS & Well-Being (Anderson et al., 2012)",occid,0.03693,0.362975154100116,6,6.36297515410012,6.2,1,8,6.16666666666667
"SMS & Well-Being (Anderson et al., 2012)",plu,0.09952,0.20141999407706,6,6.20141999407706,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",poitiers,0.09282,0.221145748311164,6,6.22114574831116,6.2,1,8,6.16666666666667
"SMS & Well-Being (Anderson et al., 2012)",potsdam,0.22422,0.0332826975129574,6,6.03328269751296,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",pscio,0.02602,0.377212719733133,6,6.37721271973313,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",psuabington,-0.06825,0.356408260447527,6,6.35640826044753,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",psumain,-0.11961,0.223700138439637,6,6.22370013843964,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",purkyne,0.1232,0.135385535140196,6,6.1353855351402,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",sandiegosu,-0.04647,0.436807466011699,6,6.4368074660117,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",santiagoon,0.14994,0.0736665291634327,6,6.07366652916343,6.2,1,8,6.16666666666667
"SMS & Well-Being (Anderson et al., 2012)",swps,0.09251,0.222064675872267,6,6.22206467587227,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",tamu,-0.04684,0.435987847033707,6,6.43598784703371,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",tilburg,-0.04044,0.446429558769244,6,6.44642955876924,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",tilburgcaf,0.3047,0.0334097815028333,6,6.03340978150283,6.2,1,8,6.16666666666667
"SMS & Well-Being (Anderson et al., 2012)",tilburgcomm,-0.05956,0.39508718233573,6,6.39508718233573,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",toronto,-0.0584,0.39977899720786,6,6.39977899720786,6.2,3,8,6.5
"SMS & Well-Being (Anderson et al., 2012)",tufts,0.02342,0.380091096173573,6,6.38009109617357,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",ubc,-0.04052,0.44634446603812,6,6.44634446603812,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",ucron,-0.18497,0.0966161384989649,6,6.09661613849897,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",udd,-0.13123,0.218921513012907,6,6.21892151301291,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",ufl,0.01715,0.386747584751943,6,6.38674758475194,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",uiuc,-0.00392,0.413384752414899,6,6.4133847524149,6.2,3,8,6.5
"SMS & Well-Being (Anderson et al., 2012)",umich,-0.16717,0.14868728597875,6,6.14868728597875,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",unam,-0.02921,0.448584190882617,6,6.44858419088262,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",unibelgrade,-0.0573,0.404082666637301,6,6.4040826666373,6.2,1,8,6.16666666666667
"SMS & Well-Being (Anderson et al., 2012)",uniporto,0.08457,0.245690249273624,6,6.24569024927362,6.2,1,8,6.16666666666667
"SMS & Well-Being (Anderson et al., 2012)",uva,-0.06935,0.3512340967144,6,6.3512340967144,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",vuamsterdam,0.03622,0.364045948190434,6,6.36404594819043,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",vuw,-0.13072,0.219264412072549,6,6.21926441207255,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",washlee,-0.02475,0.444812609085465,6,6.44481260908546,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",wilfredlaur,-0.13074,0.219250965050602,6,6.2192509650506,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",williampat,0.05153,0.335771098118681,6,6.33577109811868,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",winchester,-0.06311,0.379946462171412,6,6.37994646217141,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",wpi,-0.04901,0.43081331432579,6,6.43081331432579,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",wroclaw,-0.14206,0.207575292238868,6,6.20757529223887,6.2,2,8,6.33333333333333
"SMS & Well-Being (Anderson et al., 2012)",zhejiang,-0.03792,0.448642733149679,6,6.44864273314968,6.2,1,8,6.16666666666667
"Direction & Similarity (Tversky & Gati, 1978)",amity,-0.04493,0.300914935852477,7,7.30091493585248,7.2,1,9,7.16666666666667
